,stationid,NAME_station,WHITE HISPANIC,BLACK,ASIAN / PACIFIC ISLANDER,BLACK HISPANIC,WHITE,AMERICAN INDIAN/ALASKAN NATIVE,UNKNOWN
158,159.0,103rd St,0.09193203129439845,0.1165962605845915,0.08581333232302184,0.060713406202049666,0.5046884767659929,0.002557350963268863,0.13769914186667678
159,160.0,Central Park North (110th St),0.07844196669777494,0.48855543003094454,0.050272606709563336,0.05231101724053244,0.1371629254874994,0.001448990618399725,0.19180706321528562
160,161.0,103rd St,0.11820244455829612,0.1760594305789358,0.07388567664495352,0.08420551855375832,0.3327600087828442,0.003988875064041572,0.21089804581717045
161,162.0,72nd St,0.04801710730948678,0.01644634525660964,0.09129082426127527,0.0004860031104199067,0.8105171073094868,0.0012830482115085537,0.03195956454121306
162,163.0,81st St,0.047843212604476895,0.033720818522432514,0.07046786434816024,0.009799212220194062,0.7957536747045826,0.004275146507829763,0.03814007109232395
163,164.0,75th Ave,0.07241700724170072,0.01900050190005019,0.26865992686599266,0.0029397002939700293,0.5847135584713559,0.0,0.052269305226930525
164,165.0,86th St,0.10163465625845346,0.07299918846852417,0.08648606870966495,0.02461645476678131,0.6096147157707617,0.001352552459713259,0.10329636356610117
165,166.0,Cathedral Pkwy (110th St),0.0896635544997514,0.0691674493121927,0.10833655599138169,0.05226230594994752,0.5785039500580078,0.0023755593613612506,0.0996906248273576
166,167.0,116th St - Columbia University,0.07988866270616093,0.07614972373395372,0.17531469403016078,0.005649952224668689,0.6045033442731919,0.0036143076731336462,0.054879315358730425
167,168.0,125th St,0.04633407924180598,0.5768395419244439,0.040344872976174805,0.03708700802948532,0.15539028563906807,0.0041792812952481245,0.13982493089377385
168,169.0,135th St,0.04111829495796172,0.6320308706652015,0.029490685134548056,0.06133244742020393,0.098949681837929,0.0038843883366129154,0.13319363164754286
169,170.0,116th St,0.06321637836449798,0.5220020076102435,0.0481126129280762,0.044821065900973456,0.14412774003781778,0.0012139038681513645,0.17650629129023976
170,171.0,Tremont Ave,0.10834847675040085,0.24613575628006415,0.01851416354890433,0.04966328166755746,0.010946018172100482,0.004361304115446285,0.5620309994655265
171,172.0,137th St - City College,0.13431492842535786,0.2312474437627812,0.03296523517382413,0.0834628493524199,0.11830947511929107,0.0018813905930470348,0.3978186775732788
172,173.0,145th St,0.055804046858359956,0.6534915563669558,0.014909478168264111,0.053856686444545866,0.05148334094020995,0.004046858359957401,0.166408032861707
173,174.0,176th St,0.09751314193287505,0.2651637687019814,0.023473513950667206,0.04225636878285483,0.013890012131014961,0.004630004043671654,0.5530731904569349
174,175.0,Burnside Ave,0.09907648166412625,0.22263068232762487,0.02667443737111091,0.05072626199228907,0.011387070743297768,0.00672464807675065,0.5827804178248005
175,176.0,170th St,0.09758170958144113,0.2777119080110065,0.018702042459900228,0.03751593924073287,0.014720028634706159,0.009283908637390663,0.5444844634348225
176,177.0,168th St,0.22323143315483857,0.10246503536003977,0.02489889062111661,0.05232833999864434,0.10901737499717572,0.008698795725163244,0.47936013014302176
177,178.0,181st St,0.17597921866245606,0.04794648466018099,0.021019032581198322,0.04555255607056147,0.19830557394862391,0.008540043124671047,0.5026570909523081
178,179.0,191st St,0.1856710594418123,0.05078233865509416,0.025858979973722978,0.034020782736791814,0.21095274117131824,0.00676832424254489,0.4859457737787156
179,180.0,175th St,0.18023160651444473,0.053318602176937555,0.03750306899091579,0.05362550126851624,0.13573123823553482,0.011682625419428758,0.5279073573942221
180,181.0,Beach 44th St,0.18067603948549207,0.6082859706850134,0.011067903081064912,0.03440023930601256,0.08450493568650912,0.0,0.08106491175590787
181,182.0,Beach 60th St,0.12352516253310859,0.5506862509029617,0.05128822537924392,0.026246087165904167,0.09318564892848544,0.010113171201541055,0.1449554538887551
182,183.0,Beach 98th St,0.200478040035853,0.3250672243800418,0.04601135345085151,0.037048102778607706,0.2930982969823723,0.0,0.09829698237227368
183,184.0,Rockaway Park - Beach 116 St,0.07253437263180687,0.08595864458157411,0.05770271733246725,0.005088232109992422,0.6782505142362238,0.0,0.10046551910793548
184,185.0,Beach 36th St,0.16732696341179212,0.5569797250058262,0.0020974131903985084,0.057096247960848286,0.09811232812864135,0.0,0.11838732230249359
185,186.0,Beach 25th St,0.167192429022082,0.5208687211841786,0.02996845425867508,0.013224945401601552,0.1565760737685028,0.0,0.11216937636495997
186,187.0,Parsons Blvd,0.12011322147926325,0.1656069245600361,0.3144357386060631,0.01686015506419986,0.0349920006563564,0.006440497189974156,0.34155146244410717
187,188.0,169th St,0.09157551333717137,0.1381692573402418,0.4896564958741125,0.010132412204951065,0.02939934753406256,0.00602571483400499,0.23504125887545577
188,189.0,103rd St - Corona Plaza,0.38571007423686116,0.013453756063570337,0.10856805938948892,0.02170825181572106,0.014740170985983438,0.013373355130919518,0.44244633237745556
189,190.0,111th St,0.4130385960409381,0.03920562096955308,0.09365074272514357,0.023099874875677755,0.03051108473162437,0.005037056049279733,0.39545702460778337
190,191.0,63rd Dr - Rego Park,0.12105586249232658,0.03769183548189073,0.2823818293431553,0.01387354205033763,0.4571516267648864,0.0019030079803560467,0.08594229588704727
191,192.0,Grant Ave,0.2097863080957429,0.3621045583886626,0.19533560229872232,0.018914244267142777,0.055459465491268206,0.003515036545221224,0.15488478491323998
192,193.0,79th St,0.0523013994530873,0.03164280625962267,0.07702736861456443,0.0105705816117839,0.7921272146517453,0.002045177746627755,0.034285451662568654
193,194.0,Atlantic Ave,0.08428518791451732,0.6413964627855564,0.004974207811348563,0.028187177597641857,0.018238761974944732,0.0,0.22291820191599115
194,195.0,Christopher St - Sheridan Sq,0.04327387304975352,0.017075773745997867,0.0844132743812573,0.0024393962494282666,0.8096762717893988,0.0034049905981602888,0.039716420186003965
195,196.0,Ozone Park - Lefferts Blvd,0.08492491947557047,0.18581862722859865,0.2795445266070862,0.00013609762736469628,0.038016603910538495,0.007077076622964206,0.40448214852787734
196,197.0,Times Sq - 42nd St,0.11270456253975597,0.06829352917365408,0.20592147111548026,0.010813624009714914,0.5290580003469612,0.0026600358526571444,0.07054877696177644
197,198.0,W 8th St - NY Aquarium,0.03238664673642252,0.020286141362374548,0.009538045412484875,0.0,0.9244074311338886,0.00042707666026051675,0.012954658694569009
198,199.0,28th St,0.07338169642857142,0.028273809523809524,0.22307477678571427,0.006928943452380952,0.6108630952380952,0.0008370535714285714,0.056640625
199,200.0,28th St,0.07412554407677382,0.03434894331113325,0.1762546541507158,0.0016256751796108867,0.6285594420263254,0.0004195290786092611,0.08466621217683151
200,201.0,Pelham Bay Park,0.14600930873987245,0.03861403206343734,0.09584554387174625,0.010515428374418203,0.32684019996552316,0.002930529219100155,0.37924495776590245
201,202.0,Westchester Sq - E Tremont Ave,0.11173425366695428,0.07477710670117918,0.2620074777106701,0.02818521714121369,0.07017543859649122,0.006758700028760426,0.4463618061547311
202,203.0,18th St,0.07666014473963367,0.029301525187996513,0.1106527427453384,0.007873458900073077,0.7090120459206525,0.003889582989557059,0.06261049951674878
203,204.0,Grand Central - 42nd St,0.05986356239829766,0.026567780698460382,0.1925147077231193,0.00043810239078733256,0.6917636750531981,0.0,0.02885217173613719
204,205.0,Beach 67th St,0.12769362065286963,0.583315553659057,0.05749946660977171,0.015148282483464903,0.11105184553018989,0.004480477917644549,0.10081075314700234
205,206.0,W 4th St - Washington Sq (Upper),0.032303512126396296,0.020302908322431316,0.10176612659756466,0.0011321324343363188,0.7972225017610949,0.004201469256314783,0.04307134950186173
206,207.0,85th St - Forest Pky,0.3652869616045008,0.032002338070361305,0.1823329558323896,0.011873013553501626,0.14627552697914004,0.005881708252657728,0.25634749570744897
207,208.0,Woodhaven Blvd,0.32336402397577707,0.04844590001853797,0.16270160044491133,0.022369152814682075,0.1341531236482729,0.0022863498733238586,0.3066798492244948
208,209.0,111th St,0.1927028324531925,0.06797887662025924,0.22957273163706193,0.009073451752280364,0.1725876140182429,0.003696591454632741,0.32438790206433027
209,210.0,121st St,0.17368193337041846,0.06551702824649237,0.30026577662401877,0.0048210643426664194,0.23672662092836394,0.005995426169726188,0.21299215031831387
210,211.0,Halsey St,0.4276302072474042,0.10708477544722905,0.053125390934489806,0.08281556232017014,0.14874275468078896,0.0012509903673741712,0.17935031900254367
211,212.0,Myrtle - Wyckoff Aves,0.4686573422384618,0.06298481535835156,0.09359369852346582,0.0968881967114918,0.11120428883764114,0.0037736979244661416,0.16289796040612178
212,213.0,New Lots Ave,0.10242496184500594,0.7161268441580465,0.010118139166807982,0.05799559097846362,0.018370923068226783,0.002826295856650274,0.09213724492679894
213,214.0,Van Siclen Ave,0.09713977334052887,0.5774419859686994,0.020927025244348505,0.04371289800323799,0.011632787671643581,0.012772081309588056,0.2363734484619536
214,215.0,Cleveland St,0.3610934923252569,0.26373208169478624,0.06253964226817202,0.06767728022326526,0.027210452873271597,0.0006342762907522517,0.21711277432449574
215,216.0,Livonia Ave,0.06109255468160758,0.7270768236181446,0.0025859282404913264,0.06987393599827604,0.0026936752505117983,0.003178536795603922,0.1334985454153647
216,217.0,Junius St,0.06557090400419653,0.6938625633852072,0.012974296205630355,0.07018709564609198,0.0034971148802238152,0.005560412659555866,0.14834761321909426
217,218.0,Rockaway Ave,0.0537066867738287,0.7387325633204236,0.0178908044007266,0.060321486102066696,0.006203516468451177,0.0035644514514857595,0.11958049148301744
218,219.0,Canarsie - Rockaway Pkwy,0.03223856538384042,0.7899455974209147,0.019544630263953255,0.008966350997380617,0.08926052790650817,0.0,0.06004432802740278
219,220.0,E 105th St,0.034585189900275835,0.7987481434330576,0.008805431784426056,0.019732654360280075,0.03278166772756206,0.0019096117122851686,0.1034373010821133
220,221.0,Saratoga Ave,0.026163279018982025,0.8748950109188645,0.012514698471358979,0.024735427515538384,0.01852007391231312,0.0033596505963379808,0.03981185956660507
221,222.0,Sutter Ave - Rutland Road,0.019398413571035892,0.8615016099897903,0.010248959396842849,0.03007932144820545,0.016178433990418597,0.004555093065263489,0.058038168538443416
222,223.0,New Lots Ave,0.05412391321375421,0.7505287068222761,0.00360303908514138,0.07080755071669147,0.0008615963029685909,0.005169577817811546,0.11490561604135663
223,224.0,Broadway Junction,0.060437109723461196,0.6001338090990187,0.014830508474576272,0.04527207850133809,0.041480820695807316,0.0,0.23784567350579838
224,225.0,Alabama Ave,0.20285070059590915,0.3875020132066355,0.01707199226928652,0.040103076179739086,0.024963762280560478,0.003462715413110002,0.3240457400547592
225,226.0,Shepherd Ave,0.19290508149568553,0.5633748801534036,0.028092042186001916,0.049664429530201344,0.015771812080536914,0.0087248322147651,0.14146692233940555
226,227.0,Crescent St,0.38334697696175885,0.18617705531516782,0.08349900596421471,0.07500097454488754,0.041710521186605856,0.00194908977507504,0.22831637625229018
227,228.0,Cypress Hills,0.3457477665622462,0.1461886529759833,0.032486367327996285,0.08771319178558998,0.05232625594616545,0.0008121591831999072,0.33472560621881886
228,229.0,75th St - Eldert Ln,0.3475476640954737,0.07844564110027652,0.1549992723038859,0.040896521612574586,0.10013098530053849,0.00545772085577063,0.27252219473148015
229,230.0,69th St,0.21283172496984318,0.011987334137515078,0.5231076598311218,0.007350723763570567,0.11060012062726177,0.0,0.13412243667068757
230,231.0,74th St - Broadway,0.25364280791572313,0.008048636408388304,0.4462439696760855,0.0034951265137343705,0.15166879984247317,0.0049965541006202615,0.1319041055429753
231,232.0,Woodhaven Blvd - Queens Mall,0.19579233118425518,0.022347181152746132,0.497842842600223,0.002181395123370013,0.1809103688981531,0.004265839352368026,0.09666004168888458
232,233.0,Myrtle - Wyckoff Aves,0.463022673923698,0.057033043567983076,0.09928547475946037,0.09162431965331339,0.11540743415791782,0.003250187014729022,0.17037686692289833
233,234.0,Seneca Ave,0.4552135115941581,0.016148454626856455,0.09596443017260012,0.032204279494859045,0.2521999567727792,0.00494025380553926,0.14332911353320776
234,235.0,DeKalb Ave,0.3679068679068679,0.03463203463203463,0.0957060957060957,0.07379782379782379,0.17368667368667368,0.0033052533052533055,0.25096525096525096
235,236.0,52nd St,0.25406703788623214,0.009444262474069222,0.30057866579320885,0.001473960039305601,0.3399388579539251,0.004858609018451796,0.08963860683480729
236,237.0,46th St,0.20082660154048468,0.06138455758031185,0.20387939132068383,0.009111403343978959,0.42828292316362954,0.0024422318241593085,0.09407289122675183
237,238.0,Northern Blvd,0.2536075522589346,0.07410654079568442,0.34356035064059337,0.007552258934592044,0.2227242076871207,0.0050573162508428865,0.09339177343223196
238,239.0,46th St,0.30138014203403457,0.008441645450891063,0.24877395149403725,0.006699718611818304,0.32520434141766047,0.003108669435883693,0.10639153155567466
239,240.0,82nd St - Jackson Hts,0.3628494365107575,0.013507014866079829,0.2920735149601689,0.009450728667907249,0.13948188261860456,0.00830075062203358,0.17433667175444834
240,241.0,90th St - Elmhurst Av,0.4620333996152416,0.01545500105081074,0.24685969251661088,0.00969979145448373,0.06403478991868342,0.004235575601791228,0.19768174984237838
241,242.0,Howard Beach - JFK Airport,0.0752850666300316,0.00838027201538673,0.03118560241791455,0.004121445253468883,0.8083527957136969,0.0,0.0726748179695013
242,243.0,Aqueduct - North Conduit Av,0.36481670061099797,0.08884928716904276,0.0560081466395112,0.003309572301425662,0.29633401221995925,0.0,0.19068228105906312
243,244.0,Briarwood - Van Wyck Blvd,0.09064457266854072,0.08674853282043694,0.2891453370814223,0.00818661537702816,0.2403708635399714,0.004635794249642452,0.280268284262958
244,245.0,Forest Hills - 71st Av,0.07120374308804764,0.050446618460229686,0.23845172267120374,0.0011909825606125054,0.5854529987239473,0.0011059123777116121,0.05214802211824755
245,246.0,Sutphin Blvd,0.11371213479118121,0.1062556013622513,0.2973651191969887,0.00788671804982972,0.08772181394515147,0.0027245025990320845,0.3843341100555655
246,247.0,Jamaica Ctr - Parsons / Archer,0.19085379100586575,0.18390180317184446,0.17499456875950467,0.014229850097762328,0.020964588311970456,0.014012600477949163,0.4010427981751032
247,248.0,225th St,0.05746563889228761,0.6681349157795995,0.017700558750356865,0.03462620824666585,0.03083323137158938,0.005302010685590767,0.18593743627391002
248,249.0,Elder Ave,0.14597223311632285,0.2444113263785395,0.015491411091065966,0.03682641775825555,0.004196407561377363,0.007647658639893325,0.5454545454545454
249,250.0,Longwood Ave,0.1017458821417351,0.1812755262331134,0.01893990395404156,0.06786050895381715,0.012342354472420448,0.0022889457385216103,0.6155468785063507
250,251.0,Astoria Blvd,0.1321566518359165,0.021854984598836356,0.1499535520461546,0.00268909206473378,0.5685229550677162,0.0007822813279225541,0.12404048305872
251,252.0,Astoria - Ditmars Blvd,0.13264403148432768,0.016114759442969587,0.14167947464021238,0.004284849331656653,0.6253551301755856,0.0025615947091425645,0.07736016021610545
252,253.0,Jackson Ave,0.09542406602313758,0.26998747328863015,0.01333726328199838,0.05533858963967283,0.01042664505194901,0.002947461498784172,0.5525385012158278
253,254.0,Prospect Ave,0.10278389853281024,0.26871607459558233,0.006180469715698393,0.04750900198849895,0.01397323587897028,0.002230343419143333,0.5586069758692965
254,255.0,Cypress Ave,0.14233755333286705,0.2898510176960201,0.0038469609008882984,0.07015457788347206,0.02434077079107505,0.008323424494649227,0.4611456949010282
255,256.0,174th St,0.10136895194812393,0.24729812115501856,0.010197860666186333,0.03347558609987253,0.008812281771324058,0.0025494651665465833,0.596297733192928
256,257.0,Allerton Ave,0.12696750658650274,0.3280078362494089,0.0423900560697156,0.03668175369857461,0.10528271296358846,0.003580355333378369,0.35708977909883133
257,258.0,E 143rd St - St Mary's St,0.1315679442508711,0.2700348432055749,0.002229965156794425,0.06341463414634146,0.014634146341463415,0.009547038327526132,0.5085714285714286
258,259.0,Kingsbridge Rd,0.10088358736470068,0.13311243649215818,0.07397835210956483,0.024674177159266623,0.029622266401590457,0.005897945659377071,0.6318312348133421
259,260.0,Bedford Park Blvd - Lehman College,0.0948178553104156,0.19326150162476483,0.04802462801436634,0.03540277065161621,0.12262698819907646,0.006943731828288011,0.49892252437147255
260,261.0,Harlem - 148 St,0.054673986613521845,0.6239753327818305,0.01417612995412499,0.05636609761600361,0.06403700082725426,0.005941189742047079,0.18083026246521772
261,262.0,Mt Eden Ave,0.09259752363200639,0.3375271823547686,0.014822704477876892,0.033018239914791636,0.01804020769538011,0.005880264500954156,0.49811387742422225
262,263.0,Fordham Rd,0.08036553721183859,0.20458049716069346,0.03813320296340867,0.029013576021962317,0.026136662780640064,0.008724756496558987,0.6130457673648979
263,264.0,170th St,0.1079312346148458,0.3135469409810475,0.016190685852662756,0.03334200572377769,0.010727079872715992,0.004723117257389877,0.5135389356975604
264,265.0,Bedford Park Blvd,0.08564111944393635,0.13411377355039328,0.045436253886958114,0.03427839765867935,0.13016279495152736,0.005450887141027986,0.5649167733674776
265,266.0,Marble Hill - 225th St,0.1358574610244989,0.18045799782993546,0.01576152132945006,0.05596482211181543,0.07321112443606875,0.002055850608189138,0.5366912226600422
266,267.0,231st St,0.11957533449680047,0.1609365910413031,0.023502036067481094,0.04470622454915649,0.11719022687609075,0.004595695171611402,0.5294938917975567
267,268.0,215th St,0.1972757705182962,0.07537804455731272,0.022855823617684404,0.03870868444341837,0.17007195351879642,0.008965331486398092,0.4867443918580938
268,269.0,207th St,0.21928379992896121,0.05373115050534406,0.016758694178049018,0.04791888662856405,0.08004778972520908,0.007297620200846008,0.5749620588330265
269,270.0,Inwood - 207th St,0.21157455193769353,0.04576803978605611,0.024889743830346252,0.03753401520127616,0.1571971474148447,0.006310406305714554,0.5167260955240687
270,271.0,Van Cortlandt Park - 242nd St,0.18156510980513454,0.03433343643674606,0.07206928549334983,0.008042066192390968,0.4741725951128982,0.0,0.22981750695948036
271,272.0,West Farms Sq - E Tremont Av,0.11520156774916013,0.22163120567375885,0.004059350503919373,0.030235162374020158,0.008725270623366928,0.0,0.6201474430757745
272,273.0,219th St,0.055332338422683966,0.6941797727011824,0.009068993226954425,0.03139708414648146,0.025140626793709105,0.00011479738261967628,0.18476638732636896
273,274.0,Mosholu Pkwy,0.1394404332129964,0.1343476018566271,0.11397627643115008,0.048414130995358434,0.15039969056214544,0.0023207839092315627,0.411101083032491
274,275.0,Norwood - 205th St,0.09462537344336971,0.12290354068684001,0.10344011595231757,0.03741828615375514,0.1371313633271216,0.009731712367261218,0.49474960806933477
275,276.0,Burke Ave,0.10956992430329429,0.44923246077726564,0.042246373747198376,0.031758785469615594,0.04254239438406563,0.010572165602401996,0.3140778957161585
276,277.0,Baychester Ave,0.05025289606787404,0.6838799151574482,0.008973731440691793,0.032794909446891826,0.021700114211127428,0.01435797030510687,0.18804046337085983
277,278.0,Eastchester - Dyre Ave,0.05094813799405986,0.7614804660726525,0.002513136851724926,0.0210189627598812,0.039753255654557916,0.03221384509938314,0.09207219556774046
278,279.0,Jamaica - 179th St,0.09410961575970353,0.11288277745270138,0.4387068461088356,0.016871464794226642,0.0763116832455627,0.02321045445679735,0.2379071581821728
279,280.0,Wakefield - 241st St,0.05965774045317699,0.6435588654729837,0.030977658057360163,0.01909364601489463,0.07407700839803517,0.00324829662494058,0.1693867849786088
280,281.0,Botanic Garden,0.02687816699713593,0.626386134978336,0.04476022618785342,0.033083645443196,0.19784093412645956,0.004920320188000294,0.06613057207901887
281,282.0,Bushwick - Aberdeen,0.07703654039557492,0.5425410660408985,0.014683204827355011,0.03741200134093195,0.050486087831042574,0.0007375125712370097,0.2771035869929601
282,283.0,Broadway Junction,0.10442329227323628,0.5349010824934677,0.020530048525569243,0.0427398282941396,0.043766330720418065,0.0,0.2536394176931691
283,284.0,Gun Hill Rd,0.0597366158302032,0.6403131646829886,0.02461872652396253,0.025478571751821513,0.027515047291487533,0.009594062542426575,0.21274381137711001
284,285.0,E 180th St,0.12248953974895398,0.23718619246861924,0.025209205020920503,0.03331589958158996,0.022489539748953975,0.002196652719665272,0.5571129707112971
285,286.0,Dyckman St,0.20936343344729183,0.06165060887746165,0.025202723702427033,0.051563868561579976,0.08962224168620914,0.006752747718475405,0.555844376006555
286,287.0,125th St,0.06395098526246067,0.3434343434343434,0.10859413810233483,0.0476568968372247,0.16757741347905283,0.0014240768339128995,0.26736214605067066
287,288.0,Franklin Ave - Fulton St,0.01884241656104774,0.5339670468948036,0.055893536121673006,0.029573299535276723,0.27313054499366285,0.005449936628643853,0.08314321926489227
288,289.0,149th St - Grand Concourse,0.08682473393506668,0.42044995284925235,0.007072612151421258,0.046275090933584805,0.023508015627104945,0.007948268893978176,0.4079213256095918
289,290.0,3rd Ave - 149th St,0.1210161497784765,0.2798699442618265,0.006324138916678577,0.0498070601686437,0.017400314420465916,0.005037873374303272,0.5205445190796055
290,291.0,167th St,0.1058207576224207,0.2693357971460836,0.020675495329021663,0.04243917462272867,0.014557026999281387,0.005420388050508161,0.5417513602299558
291,292.0,Brook Ave,0.17383032921678007,0.24270467223422434,0.007255022087511689,0.054203076129365105,0.010382742720794506,0.007093799374455873,0.5045303582368684
292,293.0,33rd St,0.31026607285600094,0.009934909215484755,0.297933082105744,0.020897567660157587,0.276121959575197,0.0020554984583761563,0.08279091012903962
293,294.0,40th St,0.25253106304647954,0.01142813314925602,0.22695198650099707,0.01227182083141586,0.39772204325816846,0.0010354348826507134,0.09805951833103237
294,295.0,145th St,0.07909795557405191,0.46319513083285646,0.02400769911044062,0.06523435467929044,0.12360193518181345,0.006424595536596785,0.23843832908495033
295,296.0,155th St,0.08782908933966335,0.4710293482952093,0.014404402244281399,0.08982520500647388,0.06409149762624083,0.009548985757444972,0.2632714717306862
296,297.0,161st St - Yankee Stadium,0.12701460589272223,0.24716696046335934,0.01617980357592546,0.06742634097204735,0.026158398388315286,0.00547720977083858,0.5105766809367918
297,298.0,Utica Ave,0.009211576122434176,0.7816783926887648,0.023681729165155582,0.03332849786030318,0.06252266627982882,0.002647421484006673,0.08692971639950678
298,299.0,Steinway St,0.167944870512393,0.02282242228891112,0.18802563817568818,0.007039383498203104,0.48519876996035716,0.0015190248601385647,0.12744989070430884
299,300.0,Kosciuszko St,0.20999165043139437,0.4455422580944429,0.03817608312459412,0.0928657574914185,0.11605900361814639,0.009741163373225717,0.08762408386677799
300,301.0,Gates Ave,0.20685084703640808,0.4666362920929462,0.051733421695729614,0.09340181419044857,0.09493434950089052,0.0030650706208839,0.08337820486269312
301,302.0,Central Ave,0.344375,0.13546875,0.028625,0.10859375,0.16153125,0.01159375,0.2098125
302,303.0,Knickerbocker Ave,0.3836383819087694,0.07297932209515451,0.08193716601698635,0.11771691147998038,0.12411905929731265,0.007305676743165449,0.2123034824586313
303,304.0,30th Ave,0.15414338531676536,0.015595029605537486,0.16851527534539792,0.009006755066299724,0.5429627776387846,0.0007783615489394824,0.10899841547827538
304,305.0,Jefferson St,0.32625730160991595,0.08567222301372465,0.05580092130882842,0.050529515125611435,0.1892007408462744,0.003229329914042836,0.2893099681816023
305,306.0,Morgan Ave,0.23293027297082036,0.08225327637390485,0.03786836579538049,0.04720874665122004,0.2650061545145174,0.004416769241908623,0.3303164144522482
306,307.0,Queens Plz,0.31474480151228734,0.035916824196597356,0.09829867674858223,0.013232514177693762,0.2448015122873346,0.0,0.29300567107750475
307,308.0,18th Ave,0.01486665405712124,0.01747682996027993,0.06173633440514469,0.00018914318138831096,0.8068848118025346,0.0016644599962171364,0.09718176659731417
308,309.0,77th St,0.08636773999398134,0.008727053866987662,0.13893068512388404,0.0023573076537265524,0.6455010532651219,0.008024877119069114,0.11009128297722941
309,310.0,Bay Ridge Ave,0.10659638708356789,0.017604012077171077,0.1932347372191802,0.0023540248707845045,0.48943247530832606,0.012691264520751241,0.17808709892021904
310,311.0,50th St,0.050310669270371026,0.010367477365524588,0.1053080063909107,0.005325758920646192,0.7513580685247648,0.0,0.0773300195277827
311,312.0,Ft Hamilton Pkwy,0.0445311806972412,0.004124900204027322,0.5449303645879535,0.0017741506253880954,0.36387829326709836,0.0,0.04076111061829149
312,313.0,25th Ave,0.04121872438895049,0.0017355252374294944,0.47447331629947453,0.002651496890517283,0.3911681049028588,0.002265824615532951,0.08648700766523647
313,314.0,Bay Pky,0.029440228187235778,0.00534813833851169,0.2987317271940101,0.0,0.5619620027504711,0.000865889064330464,0.10365201446544084
